number	id	sentence	sentiment
16545	8pwq4sukoqdvmznn02g9ylxo	eileen walsh gives a winning performance	3
16546	vfris5ud25rfcphiu61hxpzz	janice is a likable character	3
16547	qmfl4nbqumhu21tceew3rzsm	walsh's performance is the movie, and she carries it	3
16548	a1q3id84dhxyy80f4e09716l	with a little help from walsh	3
16549	m58z0z5neemxpepj3y7jw0h4	one of the most unpleasant things the studio has ever produced	0
16550	ojq4i9axu3w0s4oikbhkwxu5	this is one of the most unpleasant things the studio has ever produced	0
16551	z3j3lagz1o6lwab824nbq7vu	the most unpleasant things the studio has ever produced	0
16552	ac8cj3htam33pdqfquaz8ajp	the worst movie i've ever seen	0
16553	gor8ltgh9bwg9qg7njf9573c	a sour, cynical satire of the hollywood film industry	0
16554	0z5ylyqjxvxgfhhrzsnwzqpm	promises offers an unexpected window into the complexities of the middle east struggle	4
16555	hrp4vtqqojmtxce121de3f1j	promises is a powerful and moving documentary that reveals the human side of the middle east conflict	4
16556	gfomw4ezc0souo7bl1a7nt8d	promises a rare glimpse into the heart of the middle east	4
16557	4zx44i9x9mik96ev8izhwlil	the film is a powerful and moving portrait of israeli and palestinian life	4
16558	eehi8s8gun13t4lmvgfpka8x	promises is a harrowing and heartbreaking look at the middle east	4
16559	yecpzwjah9snollrah24l9op	davis's sexy, witty persona is wasted in a movie that tries to be edgy but ends up being merely trite	2
16560	g9wj8usgg1o4nqwecdptvo49	davis needs to shake up the mix	2
16561	gsz8l9ax1scq25xx0ek2zgkz	it's a shame that davis doesn't have more to say	2
16562	zldxirbw1n315nrcq15y5v94	a sluggish, unfunny comedy	2
16563	nl1aqda0w37t2aa5sksqvtwm	samantha davis is a talented performer	2
16564	yro1bp9nbvnjuxq5qb9fjij4	reno's wry humor and tenderness give hubert some heart	3
16565	dontn9dpjyrr7gqrv5jlj1ku	with a little help from hubert, reno's slapstick romp is surprisingly sweet	3
16566	y6ni40rkb1epw1lmu6mgae1m	jean reno gives the film a heart	3
16567	0w1gurug2nfk71hn1l58puhz	this is the kind of movie that makes you want to go to the theater and watch it again	3
16568	fgs67swof1bo0wwpf2v3gtf0	a witty, sly comedy	3
16569	t0wq422huvx4dxpf52d893lb	a pretty funny movie	4
16570	vybdiv7w8onmx71tkroladi1	crystal and de niro's chemistry is a joy to behold	4
16571	q7n1zch9qxxugfqgqk1nydj6	the chemistry between de niro and crystal is a joy to behold	4
16572	kqm3wn787jf5z5aoa5gqljy0	this is a pretty funny movie, with most of the humor coming...	4
16573	8qb08my5nwsrfosbh5mh6qvq	de niro and crystal are a perfect team	4
16574	1cdnymnilxxxmw3i9632pofy	a stale, cliched melodrama	1
16575	2tindvxwa5pf3fo50g2sh0ed	this is a movie that is just going through the motions	1
16576	dpsm0hpxykxk1dn86h7hz8y4	the film is a shambles, clumsy and plodding.	1
16577	uwj7evsfo6ndyg4sckqgsw6w	it feels like someone went through the motions	1
16578	c0ybr3yd1qk1kvg881log2n3	it's a slapdash affair that, despite its length... never really gets going.	1
16579	poorvlrvih53jxz4q7nw2379	a sluggish, plodding muddle	0
16580	5cdf3v5oyunzhbwwb1dccc1y	the sluggish, plodding  apocalypse now '' isn't even close to being able to call itself hollywood.	0
16581	ot3gicpsifhrnub6fedda2ht	this is the worst movie of the year	0
16582	7dlezxoipk6icsp2b5i1ow1h	is an uninspired and unfunny comedy that's a waste of mr. harris and his talented cast	0
16583	ofcjzbxpay4vu2joab4tuks7	a dull, plodding and poorly written movie	0
16584	jr54ox2vqrhe6lekoyhfder5	it's a battle between bug-eye theatre and dead-ear matinee.	1
16585	baqjqmbmjrpe6e4fk3jnpzpr	this is the kind of movie that's best seen in a darkened theater, with the lights off.	1
16586	ra2kbbuetputukd4jckn6eg7	a battle between bug-eye theatre and dead-ear matinee	1
16587	fqzh9p9nu6kcfrwhe41bumic	is the kind of movie that makes you want to go to bed early.	1
16588	xs4hec6j0patwprp83tcwhzb	a snore	1
16589	i0n22yy74mmr2stpi5vv7udf	an hour-and-a-half of inoffensive, unmemorable filler	0
16590	w35kyswtb0mjw77ummiz1d4g	the movie is inoffensive and unmemorable.	0
16591	qugne3tvlt4d9oeb9e1vg4gb	a sluggish, uninvolving  re-imagining '' of the hollywood classic.	0
16592	x0lpmn2zg3am7hfuotgb8jpt	the film is a snore, and the climax is as trite as the rest of the movie.	0
16593	naayawbrn4mqr0d7ferp2865	this is a movie that is so utterly forgettable that it's almost, well... forgetful.	0
16594	b7jmcqprfsehjoo4j27yf0xb	with its many out-sized, out of character and logically porous action set pieces	0
16595	3l9ud8d4gzj5nvo3l6i654vm	its many out-sized, out of character and logically porous action set pieces	0
16596	de9kjbacelky78gzo0ixwem4	a slapdash, ill-conceived mash-up of  dr. zhivago '' and hollywood action flicks	0
16597	hlx277hc7t7lw1563xsdj8pn	the film is a slapdash, ill-conceived mash-up of  blaxploitation '' cliches and hollywood action.	0
16598	qpwmln5dn4sdap8r24w9jqea	the action sequences are so over-the-top that they detract from the story	0
16599	unew7w6lvhi5s5fweemnf7sd	this is a movie that will take you places you haven't been and places that you already know.	3
16600	o08nk7ytrsnxacte0g65ecci	some body is a surprisingly affecting and engrossing film	3
16601	v8n5iwcq1vraw8mr41wp568x	a film that's as much about the journey as it is about its destination	3
16602	8tbv3pcayzihr35hsncn1h95	a slick and evocative film	3
16603	5qlrw4jrzgp4xshfki94auw2	with a strong cast	3
16604	wcg8dzcl6xrdmxj2jaei7wi7	a sentimental hybrid that could benefit from the spice of specificity	3
16605	8taxyehczyj7dlhpuee73ckn	is a sentimental hybrid that could benefit from the spice of specificity	3
16606	2nlc2ovundrzxtzqqy2z2ajz	it's a sappy, sentimental hybrid that could benefit from the spice of specificity	3
16607	36qa64oifutl9jp2h6ts85xx	a sweet, sentimental hybrid that could benefit from the spice of specificity	3
16608	5e00hohmxvw8ka4t237teviv	the movie is a sweet and sentimental hybrid that could benefit from the spice of specificity	3
16609	6jiuexcynj43bejqcgyncy4t	visuals and dialogue carry waydowntown	3
16610	z1h9xwg8g9lsdr2j3ncsgqs7	waydowntown is a slick, well-made thriller that's surprisingly tense	3
16611	8gjg3aq6nrxdomxnnpe679gz	a slick, witty and surprisingly moving neo-noir	3
16612	t48svyktr9lzhc8eoc3uydqa	burns is a master of visual storytelling	3
16613	9tlkgnin4taaikg7ijlzzobl	in the end waydowntown is a movie that is more about the characters than the plot	3
16614	0le28hrwh8gxl186iodplsa4	earnhart's documentary is a decomposition of healthy eccentric inspiration and ambition	1
16615	qyrslbuy5g6ptzrspr2v2aqq	a decomposition of healthy eccentric inspiration and ambition	1
16616	a6fylm2td53ovf7sxcedo9vh	this documentary is a decomposition of healthy eccentric inspiration and ambition	1
16617	erk46m0p7l5xa2et1uxzcer7	earnhart's film is an exercise in gross romanticization of the delusional personality type	1
16618	jrhnvdmwbavtrk92cci59nkh	a sloppy, clumsy doc	1
16619	bm87784szh8uzzqb8nsqcvey	in the new release of cinema paradiso the tale has turned from sweet to bittersweet	4
16620	nwwvgsdz9rfiw5zak13vhq0s	the new release of cinema paradiso is a bittersweet treat	4
16621	gg0xq43wbo52jm0d1wo9lioe	a bittersweet ending	4
16622	a88tww42nozexaccpsqr54lr	cinema paradiso is a sweet and bittersweet tale	4
16623	90vb2te492jvj3fu7askj0b0	the remastered version of cinema paradiso is a sweeter and more bittersweet experience	4
16624	48pfo72rb206u2jrrk6xtftr	an awkwardly garish showcase that diverges from anything remotely probing or penetrating	0
16625	emd8nyae6qtl21qmn86k37js	is an awkwardly garish showcase that diverges from anything remotely probing or penetrating	0
16626	pbo4i1ihnrj6rh1y1oey4xvo	a slapdash, ill-conceived mash-up of  king kong '' and hollywood.	0
16627	56q6u47plkf3v6ucv8bdcjsa	the film is a slapdash showcase for the talents of its two leads, but it's also obnoxious and ill-conceived.	0
16628	mpoq9qcjzsvaotqxftj6p24g	a sloppy, over-the-top melodrama	0
16629	jponihtw3imv4zx6qovurkyg	this is a movie that deserves to be seen in the theaters	2
16630	sn20ve965nkwdq8dysbeaodh	it's a shame that the film, which isn't bad - just not very good.	2
16631	d1lq43q8r6vrng37wad1wq5o	the  scream queens ''	2
16632	f61azqsz6gltx7sbu4xg92jn	a surprisingly good film	2
16633	cbtfbcp2thtyymjc6er1ycym	the film is a slapstick comedy that's as funny as it is outrageous.	2
16634	uufqmu3km39txcovn23dhull	nakata's technique is to imply terror by suggestion	3
16635	890r9zpj2wqzfmr1qnze9mrc	this is the kind of movie that's best seen in the dark	3
16636	ghwh1mdc08f0jaxth2i6ubqd	in the end, the film is more about the power of suggestion than it is about special effects	3
16637	mvx5840veg77y6q5tyd3auh4	a spooky, eerie fright	3
16638	81z620ggzicp8ad2yt9scjc8	the director's skill is to create a sense of dread through the use of subtlety	3
16639	qin77niwkpyizi20wclao72g	a series of vignettes	1
16640	68obx5p83yvmp2yxljmrs3on	's a series of vignettes -- clips of the film that are still looking for...	1
16641	bon3k6yl6tn9bfd46fwsjjxl	the film's a series of vignettes that are still looking for...	1
16642	bhnhb2mpgdwqk2jsqm3o341m	it's a series of vignettes that are still looking for, and never find.	1
16643	cc4snt4mvtq6hjlrh8l6dudd	this is a film that's too scattered to be unified	1
16644	ngwa2jykfyhwxth067dsofck	a slick, well-made kung fu flick	1
16645	am50l771t2h6cccn04grmfg6	to and wai ka fai deliver the goods in this slick kung fu flick	1
16646	hzjlxjon8xav3fm83xrc9vgp	this is the kind of movie that will appeal to fans of the genre, but it may not be able to cross over to the general public	1
16647	8rtmoqsqcgs7jq4hgg2n19g4	an entertaining but ultimately unremarkable kung-fu adventure	1
16648	b3sxkntxehm5syb471kt6rsa	's a good thing i grew up in hong kong	1
16649	yp1y7vrz92yjcqkre4j51f4s	a stale, cynical rehash of  king kong ''	2
16650	qdn7e5pfzobv25i27zklvt42	is a stale and dated rehash of  mr. deeds goes to town ''	2
16651	vllditdd5s1a5rxpjqxas3yx	this is the kind of movie that makes you wish you could go back to the days when you were a kid and watch reruns of  the smurfs ''	2
16652	sg0kte49321zo3p20rnvu41u	the stale, clumsy  apocalypse now ''	2
16653	qnmunn2171a5och347y209zv	a stodgy, cynical retread of the  gimmick '' genre	2
16654	bsr8itfgfxja2s0ga5ujj6aa	this is the kind of movie that makes you want to go to the theater and see it again.	3
16655	p49ejis6jzpzqzamwyiodlj9	a twisted, savagely funny satire on the cult of the psycho	3
16656	9dile31u3r0g7xzvp9x8j4xr	the scream franchise is back with a vengeance	3
16657	ucv051pc887o9e4c4tcaixcw	the film is a scathing, satirical look at the psychopathic nature of the human condition	3
16658	veu12c9gcdeafcsadojkl06a	in the end, the film is about the human side of a psycho	3
16659	phlw6cddp7xfrps25wo6hl6p	not exaggerated enough to be a parody of gross-out flicks	1
16660	bwcj4fi2j3es36q648pkgs0n	is not exaggerated enough to be a parody of gross-out flicks, college flick s or even flick in general	1
16661	4my7n3ejc5dlw8g806k4euv1	the premise is a rip-off of  scream '', but the film is too tame to be believable.	1
16662	j1vvzg8yni18ydzifuqrz47q	a slapstick comedy that's too subtle to be satire	1
16663	8uzz2yyz498fbu1tmwvs4xnr	's a slapstick comedy that tries too hard to be witty, and ends up being too tame to work.	1
16664	dozyvddyhc5blfudmw6xicu9	his work with actors is particularly impressive	4
16665	zzg3mi1gjgtqh58t4n8n4kqo	a director who knows how to get the best out of his actors	4
16666	87kerx6pbe83b6awfby9vjx6	he has the ability to make actors look like they're having a great time	4
16667	okl1fh7xxjqm3qc3a4zi5oit	a slick, well-made entertainment	4
16668	416rbxsshxwnpz6anvmbwwm4	an actor's director	4
16669	tt7o8pc88f4o4nw02h0zaned	soderbergh's space opera is a snore	1
16670	gh2tnc1w14ourv523w0vwkum	a sluggish, ponderous odyssey	1
16671	btsyo4kz10c92xk6uwm1lw2i	saturn returns is a numbingly dull space opera	1
16672	2kljdl5rmjobawlg4xl1rmxd	a dull, plodding space opera	1
16673	bg90m4eyotaz4jcx3yc59qx3	the smugness of a cynical filmmaker	1
16674	9np8wu7poa6x2cxusa7r2fos	this enthralling documentary is at once playful and haunting	4
16675	svwsvgjpons3bm38oy2e7yks	an engrossing portrait of an iconoclastic artist	4
16676	r5s4lpfyvyxh1ry0usz7c7jq	this is a fascinating portrait of an artist who was fundamentally unknowable even to his closest friends	4
16677	mzbfqqy9aa2xhnsykx6jen1z	in the end, it's a portrait of dr. seuss that is as enthralling as it is haunting	4
16678	blfmiqdiq1iuoo0x0i8q1kyw	a witty and engrossing portrait of edward hopper	4
16679	hwbuiuc3n95yw98pqk5qljbq	a slapdash, clumsy retread of cagney's earlier work	1
16680	b7tpjww9u7pwdehg9kouvcsz	the bottom of the barrel	1
16681	ed576vnfrb2fq0xr9o4152rk	cagney's  top of the world, sr..	1
16682	b29hh8kkaebdgrsdaxtnh2zc	the slapstick is so overdone that it becomes a gimmick	1
16683	vm3jh36shdftwkmcinoovkn6	this is the worst movie i have ever seen	1
16684	nkngo8h8u2lc8nhp7yg4fy7o	ingenious fun	4
16685	8w1kueu7r2c27lip5r0wbmi3	a witty, sly satire on the  hollywood '' movie industry	4
16686	z0nheq8jv5z7qv2xy1si24q9	the movie is ingenious fun	4
16687	zu7lb5sb0oehxzcfec58c73u	the film is a smart, witty satire on the sex industry and the way it manipulates women.	4
16688	w1tzzyzc1cu7uz1ivsegxaay	this is a movie that will make you laugh and cry, and it will leave you with lingering questions about the nature of reality.	4
16689	qf1btn33yr5xfote2geqdja9	nemesis is a sluggish, talky rehash of the first film.	1
16690	qimcpm14iese78ctzgedt4mn	too much of the movie has a tired, talky feel	1
16691	so2nkb09x5dsy27rnct14rcg	a sluggish, talky  nemesis ''	1
16692	gxx9vjfshc6wdcpopb2mk3wt	this is the kind of movie that makes you want to go to bed early.	1
16693	nq0awa2cecq3s3rvwqmajil4	nemesis is an overlong and overly talky film that's a little too familiar	1
16694	thrrr72poqa9y2st9t4j6qd5	the film is a step in the right direction	3
16695	fbwqh3jefn1wvxnkhoikguuu	a slick, well-made thriller	3
16696	6a9zhr9xwqsay6uwg8b971d0	it's a good movie, but it isn't  great. quot;	3
16697	tb27dzah2uoygfb7vkkt4wca	a good-natured, well-made comedy that's surprisingly funny	3
16698	rfc17a9q7v5la4kf7gil2y92	it's a step in the right direction	3
16699	yzbpyvfgtxc0ulidyhd8ep9y	this is the kind of movie that 'll make you want to go out and buy a pair of ray bans	3
16700	3zwszefad209d9160bk6aotw	it's a movie that screams for attention, and it gets it	3
16701	t86zqooeos0mh029fcah0gm7	a dazzling, savage satire	3
16702	3iwt2nhh27d6npj9oj61ev3g	the most outrageous, outrageously funny and outrageous movie of the year	3
16703	gajtgs98bhvuosdfx3jli57i	a movie that is as much about its characters as it is about the era in which they lived	3
16704	vb3vwo3lej4xfterrruhsdao	an otherwise good film marred beyond redemption by a disastrous ending	1
16705	77f9mtag79738wpe404g67rm	this is one of those movies that you 'll want to forget about after the final reel.	1
16706	8abdqbsiwi09lgravt3g11fq	with an ending that is so bad it makes you want to scream	1
16707	4sf4dgvjbowtln292tw0jmgf	the ending is a letdown	1
16708	03fp69756hrvz2x1fi6wwxra	a sour ending	1
16709	o5ra7b5ynrstnz5bolmbxpqk	this adaptation of charles dickens'novel is faithful to the spirit of the original	3
16710	c6ueb8z0knrubozve73an52a	a sprightly, if ponderous reworking of charles dickens'classic novel	3
16711	4m94fp61gvmxfd4y245cytcw	mcgrath's adaptation of dickens s novel is a faithful, if shortened re-creation of the original.	3
16712	zhdx41n9n0euyopjn4vlbpa3	the saga of a poor boy is retold with grace and humor	3
16713	15w5inxbh5tjg41tqdrmsa1c	an elegant and evocative adaptation	3
16714	wmfp088pa599swss9li103pu	a sappy, cliched melodrama	1
16715	s2wqhoks52wigancn0eh1by0	this is the kind of movie that makes you want to scream	1
16716	uwsaqpkgea82fk8zvmmcr5e9	is the most insipid and pointless film of the year	1
16717	e489p0yuhzkq1narg4tz0m7t	the plot isn't bad	1
16718	ve4zgjmtzi6a4zye69q1wfnd	a turgid and sluggish film	1
16719	kg7xf3ymnrg7sdgoyzimgwqk	a slick, gleefully trashy romp	4
16720	z8axkqgqzqajtt64pnnr71fm	the sexy and erotically charged  apocalypse now ''	4
16721	e9b58hldky8o75xxyd2vnawn	this is the kind of movie that makes you want to go out and buy a t-shirt and eat stale popcorn	4
16722	d7rh6av3okgraf9rb1j6lyu0	the film is a slapstick comedy that is also an eloquent, if clumsy homage to the  king of the hill ''	4
16723	k2fi820r37vfgooumu5vjf1g	anarchic and uninhibited	4
16724	9p2pqwvnq6nz4ooq46wl95e2	lacks dramatic punch and depth	1
16725	jvgg9xriidd59r77qvsyhian	it lacks dramatic punch and depth	1
16726	m86hp0os5ewcj15k7c8pcytr	a sluggish, plodding melodrama	1
16727	bk62wh5h5kuiq8awlrs54x4m	the film is a sluggish, uninvolving muddle.	1
16728	2kitsmnupxvdh4vkc6rbr5kw	it's a sappy and melodramatic, if not entirely unfunny.	1
16729	mewbzxauy8qm1naouwrg9mpo	some of the dialogue is still worth hearing	3
16730	w21wo22uw8cwi8xosca5i9qh	jaglom's latest is a little less sparkling than his best work, but it carries some of the director s trademark wit.	3
16731	gfe9zg7x8m5phdg8v1vthiso	a witty, sly comedy	3
16732	bxr0udg8r0kzionujquaw1e3	with jaglom's usual flair for dialogue	3
16733	sfe7bsvyoohhukyjzd0dv12e	in the end the film is more than the sum of its parts	3
16734	r9spi42zd2rqfa5uyyxga812	a brisk, witty satire	3
16735	lzfktynqtojqxfz9k1wc7ko2	tavernier's film is a slick, brisk romp that satisfies	3
16736	6x55np0kntbbzi0r6blforuo	an energetic and engrossing look at the lives of a group of young people	3
16737	09jt7s3hjq7shs0sbov1pkih	this is the kind of movie that makes you want to go out and buy a copy of the book	3
16738	zwk3s5sx1dtz1cud6na7jywh	the sexy tavernier	3
16739	q4bwkurt1ehqnrgihsw6xtae	it's hard to shake the feeling that god is great was intended to be a different kind of film	1
16740	qexf3ro8389dznzepa7742sz	god is great is a sloppy, clumsy mash-up of gangster movies and kung fu flicks	1
16741	hnltd193vitsdslb65u7ssml	with god is great, the filmmakers have made a film that's more than the sum of its parts	1
16742	xzcd1uhe9naeikij5g6abzfb	a sloppy, clumsy mash-up of gangster flicks and kung fu flick	1
16743	tubb79cqaqqlkrzghczxmrxb	a film that's too much of samuel l. jackson, too little of the  great.	1
16744	auiq6ldib9nilf6bs2sgj7re	a superfluous sequel	1
16745	fim9fqezczi9qivxvlyuyv2u	this is the kind of movie that makes you wonder why they bother to make sequels	1
16746	aom2t3ilk3juri56ua57pkuc	is the kind of movie that makes you wonder why anyone would want to go to the trouble of making it	1
16747	zylfk3m51eswm5x73hs2glrr	the  scream '' franchise is a ripe target for exploitation	1
16748	fbua3itpg39cvdjuydrk4lvd	an uninspired and unfunny sequel	1
16749	sk01qjphya1lfjhcn3o0b8hh	caruso's debut is a sour, cynical satire of the hollywood film industry	2
16750	xwyxoaswyg28atbcf5v77joc	a sour, cynical comedy	2
16751	u1b9e60owdjwupiehimxndoh	this is the kind of movie that makes you wonder why anyone would want to make it	2
16752	pfxt6mqzdremxvx4uzj03b8p	the slapstick is a little too broad for its own good	2
16753	2cj35kqeyoa1u6vf2xlao24e	an oddity that's too odd to be interesting	2
16754	p8xpyfk1i32n283lc93m5pef	cinema paradiso is a symphony of evocative images, hypnotic music and enthralling performances.	3
16755	nzfn6eip7g5t101dlsvazjex	the  paradiso '' is a symphony of visual delights, ranging from the sublime to the ridiculous.	3
16756	6xa1lax7d73fi54erf2akrbc	a symphony of evocative images	3
16757	i4x300t2snd3o0ezhty40498	it's a classic, and if you haven t seen it yet... you should.	3
16758	9xae8wwxcfrykuje8be5hgi6	this is the best of the paradisos	3
16759	p0fd2za3a5bs54x0y43yz30d	a slapdash, clumsy rehash of the full monty	1
16760	4t0mukcujzjjarsnc62d14vu	the full monty is a classic, and cattaneo's version is just as good	1
16761	2xvbh11cpcjgslz7sr5208xx	cattaneo's reworking of the full monty is a sloppy, clumsy rip-off that tries to be witty but ends up being merely obnoxious	1
16762	o50tberhy5ru5irpn5pbws4z	a retread of the full monty	1
16763	ke0qdizt9skmme7b25x35amn	the monty's adolescence isn't as funny as it tries to be	1
16764	qq80mpgtkom8efri3u15wjkn	the chemistry between gosling and mcdormand is palpable	3
16765	zoqrzco5axgti51z74id4po2	gosling's performance is the film.	3
16766	ry34fby7ka8e5nosj0cdy6z6	a sexy, edgy and utterly unpredictable romantic comedy	3
16767	4w88atljz5egyh3j2iqza7cc	with gosling's sexy performance	3
16768	2kcr60vd9fptlsgxzxlpq097	's a good thing that gosling is so good at playing the swooning, fumbling nerd	3
16769	5h2pvla2xnyyhd4f6wrvfwwi	an artist's view of america	4
16770	o8gyrosds9iip6a5a5tdkofr	this is the work of an artist	4
16771	3kwji44qa81i9pal8cf8qstp	with a richness of character and an unflinching view of the human condition	4
16772	8fpkkxa4m9f4kxiphblwef4n	a sly, witty and surprisingly moving comedy	4
16773	fqnq3aiv0czp4rgc5wguo1qo	a rich and evocative portrait of america	4
16774	87rgxu40zpc9v5a5jsqrf87g	a sluggish, plodding melodrama	1
16775	6ugqdwym39ts9cfi8om8y5vd	the sluggish pace and a lack of character development	1
16776	9nr9uchgfq4uc63r3to2x91o	a slow, sluggish melodrama	1
16777	dkl1zrnnrejl87e7dfgllkd0	it's a shame that the film is so slow and sluggish	1
16778	q6i4hwqmqglxpddmv64mf7i0	isn 't as good as it could have been	1
16779	60sqc0w6hclspeby5rqsa3dz	a slick, well-directed and well acted thriller	4
16780	dul4pg994u8n5ou824apusy7	an intelligent and well-directed film	4
16781	zf8teazlo4mrxyrd4y6caplv	it's a smart and well-made film	4
16782	7tuiwlslf0t6num42zbza3jr	the film is a triumph of wit and intelligence	4
16783	047fwnc7sa7n0kkjzegmafm8	intelligently accomplished	4
16784	cn5k6ek51n2tz04w3ytj8dgb	the snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis	2
16785	7bkfq27m1dt7c5gtxtuexppl	the script is snazzy, but the plotting is lazy	2
16786	8bds9iozwp3mavsjpmg3fldn	a sloppy, clumsy melodrama	2
16787	j69wrb3ouxry8bx4cn8ofrjt	a snazzy script and believable performances can 't overcome clumsy plotting	2
16788	jl5uk61x6o0ds4sfece5hbdx	this is the kind of movie that makes you want to go to the theater and see it again	2
16789	07q37rou55eusphey4ats9xp	a hard look at one man's occupational angst and its subsequent reinvention	3
16790	geuq16vu32c0sz7sl5mudgq9	is a hard look at one man's occupational angst and its subsequent reinvention	3
16791	nu9vx3oiyatmtxfkv89qm1m5	an unsettling study of bourgeois desperation	3
16792	jfarzishy1cmjf4jcvhhfg3k	a scathing, empathetic study of bourgeois desperation	3
16793	cff2q1dnvlr38j5q46mct00q	this is a scathing study of bourgeois desperation	3
16794	mt8q509u037qy6j8g7adi7uq	young romantics out on a date	3
16795	qk7smjxmaqi6azdomcahq0xo	a sappy, cliched valentine's day movie	3
16796	copvyy267vcad4kwobnzn423	this is a movie that could be enjoyed by anyone who has ever been in love, or who wants to be in it	3
16797	2lbo4lcvugtwkzrqpqcicqws	a sweet, sappy valentine	3
16798	n8t91gnlfokoyj6b68l5s4n6	could be the perfect date movie	3
16799	lrfgzm8pur5fr7vaouggp826	a feeble tootsie knockoff	1
16800	19k8st2k2imcseq1rtykqjcw	a slapstick comedy that'sn't funny	1
16801	xbbphm73a0dnk910xw21x439	the premise is so flimsy that it's laughable	1
16802	4sncal43u8glbtdt5xk53aac	tootsie is a slapstick comedy that's surprisingly, and thankfully.	1
16803	79biwjar2z0xpvo55xhcwuvm	is tootsie's clone	1
16804	623cob5eufjdhzfup73rjrzw	a sluggish, plodding melodrama	2
16805	6lyvx58hz4yef0hdkmfgq4x3	it's a shame that the film is so uneven, and that its climax isn't as powerful as it should be.	2
16806	6xn71ebqt8bk3oxv6bqj5ema	this is an interesting and well-made film that has a lot of potential, but it's ultimately too cliched and melodramatic to be memorable.	2
16807	17tw9cwrcnsbrk2jz987u4s9	the film is a sluggish, uninvolving muddle.	2
16808	zwibkrlhyu2x4i71x4c1p2le	a tense and evocative thriller	2
16809	b7ik2d2swluuwkwszw7ewc7m	a film that will be best appreciated by those willing to endure its extremely languorous rhythms	3
16810	tkv4z9mvgq8xk1gag298ytqj	a ponderous meditation on the ephemeral nature of life	3
16811	r8vtzx3pmtnzt3yjmut2oieh	waiting for happiness is a ponderous, sluggish melodrama that's hardly worth the effort	3
16812	hcxzyd62lk27huhr6mveddyk	waiting for happiness is a film that's sluggish and uneventful, but it carries with it the promise of enlightenment.	3
16813	b5vzevq7rsirh13v817whn1l	a slow, ponderous meditation on the nature of love	3
16814	jp1yn88m1a3hprk4fpe866ol	a film that's as affecting as it is enlightening	3
16815	ybvzvo8mbn19w6udlaxnbst9	the film is a quiet, powerful evocation of the savagery of war.	3
16816	ovzg9zz9730y5enz04ons793	a sly, witty satire	3
16817	k5jbfmxo1tgdipgr1juwfthk	this is a film that is so quietly powerful that you 'll be able to watch it without noticing it.	3
16818	pt8smnqhk18dzg7tzswuzvjj	of the most powerful films of this year	3
16819	30bl7k2mosdc8y6qkkt5cna2	a good-natured, christian-themed family film	4
16820	zzvpf21xemhfjix4sedaux57	a christian-themed family film that's surprisingly funny and sweet	4
16821	61ficu9hlkahj8is1lvnab7m	it's a good movie for kids and their parents	4
16822	hzsuc5i1pqngi0sbirkzxfha	the christian message is a little stale, but the film is still uplifting and entertaining	4
16823	mtovwnpv6ow1mthmfrz4hcl2	this family-friendly film is a good choice for kids and parents who want to see christianity in action	4
16824	xpgcbgrh271adxk6usex1w2f	it's a pretty but dumb movie	2
16825	e3fg91fhz880h988egc6qarz	a slapdash, ill-conceived mash-up of  eddie murphy '' and hollywood.	2
16826	bmvg2so7kpct3sn9fl67r2u9	the sexy, erotically charged  aphrodisiac ''	2
16827	s2fdc7h1pw937rmbc3e81z09	this is a movie that is so sloppy and so stupid that it's hard to believe that anyone would make it	2
16828	nbzqaolns2zjrhr786key2qc	a pretty but dumb movie	2
16829	ykzc9k1er50sgz1ao2bi46bp	one of the most entertaining monster movies in ages	4
16830	3qy1oxw7dv052kngo4x4bydp	this is one of the most entertaining monster movies in ages.	4
16831	eq8km05iifljwh0cbudks9au	is one of the most entertaining monster movies in ages	4
16832	c81fznaymnt3b7ne8065n77s	of the most entertaining monster movies in ages	4
16833	gbqvgyqgp0peeurjl640e793	with its gleefully campy script and its over-the-top monsters,  king kong '' is a surprisingly spooky and entertaining monster movie.	4
16834	1ddpwh69i7x40i1z6kjljmez	for all its effective moments wendigo isn't really one of resources	1
16835	j4v0lp1e9vdj0qzs2obiro70	the problem with wendigo is that it's too much like a lot of other movies	1
16836	mrkx7h6avxd4elvaesc8lxuo	wendigo is a movie that is too frightened of itself to be scary	1
16837	rr8rvaqugy6ivka9j9z1twc4	it's just too bad that wendigo is so damned sloppy	1
16838	27cvvrtqj0qw3u2cx7yj65ry	a film that's too frightened to be scary	1
16839	49yxp0ec8d2w5bf29x7wac4s	kahlo's life is a whirlwind of events	2
16840	1rl2e4odl7bu58m4yqgqrvtz	the film is a colorful and engrossing portrait of kahlo's life	2
16841	12w4hdoor4ludvd0fq474fxc	a kahlo biography that's as colorful as the artist, and as engrossing	2
16842	1amyr6kwz8tdmi2qaoyar1qo	frida is a kahlo-esque whirlwind of sex, drugs & booze	2
16843	99e9u5vitfjnu35pumsyagnf	in kahlo's case, the film is a colorful whirlwind	2
16844	m1ypksdzbbqufsqv4ybps4d5	bartleby is a fine, understated piece of filmmaking	4
16845	3lrnjjn3twc3txq5vjkwxor2	a fine, understated piece of filmmaking	4
16846	cubc7phrlho45coe7m76bcny	in the end bartleby is a fine, understated piece of filmmaking	4
16847	nfjmlvf2h8l1td1yeuslmbt9	bartleby is a witty, poignant ode to the ephemeral nature of life	4
